Actual,Forecast
47214.0,48368.098
44661.0,46603.14
43046.0,43429.465
42063.0,41976.285
38920.0,40312.19
36940.0,36701.973
34842.0,35562.965
33881.0,33698.723
33092.0,33158.047
32918.0,32045.139
32743.0,33387.793
33733.0,34348.297
35698.0,36664.418
39121.0,38811.72
41989.0,42149.35
44821.0,44133.992
46896.0,46165.01
46180.0,47341.684
44574.0,45431.043
42789.0,43466.08
42632.0,41898.375
42470.0,43286.27
43617.0,43529.76
45432.0,45292.3
45760.0,46605.93
44782.0,45668.47
43962.0,44024.195
43950.0,43239.848
40801.0,42940.312
38337.0,38757.633
36594.0,36851.7
36054.0,35391.223
36332.0,36103.87
37429.0,36869.316
40888.0,39818.5
49146.0,47395.16
56369.0,57083.53
60118.0,61068.93
60819.0,62544.047
61818.00000000001,63605.715
63830.99999999999,64409.484
63661.0,64921.734
62099.0,63659.926
60331.0,61242.89
59067.0,59108.5
58131.0,58068.08
57104.0,57604.344
56858.99999999999,56608.28
56047.99999999999,56176.5
54638.0,54424.074
51409.0,52255.88
49328.0,48358.008
45561.0,46653.65
42528.0,42478.906
40567.0,40724.63
39817.0,39452.785
39672.0,39767.188
40520.0,39762.688
43401.0,42843.836
50390.0,49075.43
56482.99999999999,56786.457
60085.0,60143.543
60907.0,61810.027
62627.0,62595.41
64318.0,63790.004
63493.99999999999,64376.402
62566.0,62669.4
61354.0,61304.26
59838.0,60008.23
58349.00000000001,58595.023
58097.99999999999,57491.625
57851.99999999999,57837.168
56636.00000000001,56995.863
55336.0,54622.777
52301.0,52806.543
50427.00000000001,49088.023
45643.0,47538.754
42698.0,42249.223
41721.0,41052.723
40958.0,41008.21
40985.0,41192.63
41662.0,41502.6
43689.0,44802.445
50685.0,49450.938
56899.0,57253.605
60384.0,60655.125
61504.0,62027.246
62849.0,63004.934
63961.00000000001,63946.535
63952.00000000001,64023.23
63092.99999999999,63169.164
61477.99999999999,61849.594
60083.0,60029.848
58835.99999999999,58956.066
58268.99999999999,58153.766
58339.0,57906.438
57204.0,57615.26
54971.00000000001,55264.688
52535.0,52366.438
50125.99999999999,49767.047
45814.0,47221.742
43725.0,42807.043
41844.0,42084.28
41386.0,40840.797
40890.0,41626.707
41857.0,40998.0
43957.0,44908.336
50837.00000000001,49254.58
56507.0,57237.82
59967.99999999999,60338.75
61432.0,61750.906
63089.0,62997.723
64491.0,64092.438
64502.99999999999,64415.33
63382.0,63620.086
62092.0,62061.58
60678.0,60777.67
59192.0,59640.24
58596.0,58536.254
57835.99999999999,58408.973
56990.99999999999,57112.4
54906.0,55463.547
52228.0,52452.82
49918.0,49483.723
46353.0,47058.72
43395.0,43435.016
41797.0,41453.52
40687.0,40978.41
40553.0,40436.42
41239.0,40887.152
43527.0,44012.277
49843.0,49047.223
55698.0,56255.004
59227.0,59630.26
59891.00000000001,61182.746
61497.0,61542.094
62707.99999999999,62693.582
62108.99999999999,62883.29
60308.0,61250.594
59194.00000000001,58854.688
57944.0,58087.93
57118.0,57253.848
56266.0,56946.582
54911.0,55964.953
53348.0,54007.906
51382.0,51982.3
49472.0,49511.484
47683.0,47268.805
44434.0,45189.29
41378.0,41788.875
39877.0,39489.527
38386.0,39027.945
37797.0,37642.68
37717.0,37440.42
37270.0,38415.527
38446.0,38192.805
41533.0,40877.535
46205.0,44921.777
49353.99999999999,49308.94
51163.0,51020.633
52074.00000000001,51658.83
52417.0,51941.33
51057.0,51809.94
49524.0,49623.91
49166.0,48217.91
49230.99999999999,49092.094
49583.99999999999,49878.49
49089.0,50165.555
48647.0,48829.06
46555.00000000001,48242.26
44588.0,45361.69
43905.0,43372.12
41484.0,42269.0
39539.0,39172.08
37109.0,37971.895
35363.0,35809.523
35006.0,34434.973
34855.0,34814.215
34332.0,35201.34
35337.0,34625.21
37660.0,37603.76
40979.0,41226.766
44228.0,44311.453
46781.0,46680.51
48802.0,48222.703
48717.0,49398.996
46809.0,48229.227
46145.0,45491.43
45363.0,45693.836
44973.0,45318.71
45221.0,45766.21
46523.00000000001,46349.812
45431.0,47789.047
44420.0,45125.547
43858.0,44131.594
44548.0,43325.133
41599.0,43675.01
38963.0,39252.645
37932.0,37258.188
37350.0,36692.957
36892.0,37354.465
38342.0,36910.12
41802.0,40840.527
48934.0,48197.953
55413.00000000001,56527.492
59387.0,60317.227
61033.99999999999,62195.63
62556.0,63610.3
63927.00000000001,64637.914
63490.0,64856.727
62386.0,63504.992
61738.00000000001,61657.51
60703.0,60718.176
59778.99999999999,59604.94
59839.0,58935.78
59024.0,59340.13
57214.0,57784.574
55476.0,55123.402
52596.0,53163.71
50742.0,49725.406
46880.0,48054.195
44257.0,43697.945
42217.0,42394.77
41249.0,40910.758
41581.0,41174.027
42264.0,42290.87
45079.0,44573.027
52345.00000000001,50706.582
58266.0,59061.42
62252.0,62009.93
63845.00000000001,63797.523
64065.0,65325.574
65841.0,65274.082
65433.0,66066.23
64582.0,64946.9
63087.0,63462.633
61249.0,61876.676
59683.0,60289.88
59832.0,59384.375
59505.0,60270.12
57829.0,58872.016
55297.0,55761.77
52354.00000000001,52737.168
50084.99999999999,49485.754
46366.00000000001,47132.9
43732.0,43358.24
42018.0,42005.15
41067.0,41200.8
41683.0,40923.664
42769.0,42772.64
44888.0,46236.62
51674.0,50393.766
57456.00000000001,57873.766
60866.0,60985.195
63732.0,62363.98
65748.0,64713.83
66968.0,66052.734
66645.0,66313.7
65024.0,65612.914
63664.0,63743.89
62247.99999999999,62366.117
60654.00000000001,61147.855
60705.0,59832.547
60056.0,60544.68
58867.99999999999,59075.297
56489.99999999999,56894.95
53477.00000000001,53793.535
52084.0,50566.61
47207.0,49276.977
45188.0,43805.887
42959.0,43626.24
42594.0,41563.027
41669.0,43072.734
42559.0,41430.953
45161.0,45293.867
51515.0,50793.156
56725.00000000001,57988.176
60320.99999999999,60682.38
61841.0,62398.195
63679.0,63542.18
65205.0,64650.945
64921.99999999999,65159.848
64128.0,64082.727
62375.0,62957.383
61597.00000000001,61077.918
60113.0,60955.5
60336.99999999999,59658.633
59359.0,60464.617
58475.0,58433.64
55634.00000000001,56816.87
52795.0,52996.984
50874.0,50189.676
46565.99999999999,47977.38
43095.0,43522.305
41480.0,41167.234
40720.0,40617.152
40955.0,40768.16
41762.0,41510.188
44345.0,44272.53
50155.0,50078.76
55644.99999999999,56594.082
58519.0,59608.58
60413.0,60682.742
62265.0,62090.742
63575.99999999999,63208.91
62468.99999999999,63414.88
60566.0,61477.195
59916.00000000001,59117.58
59136.0,58999.016
57955.00000000001,58585.84
57933.99999999999,57471.33
56355.0,57753.9
54786.0,55150.3
52458.0,53182.598
49836.99999999999,50246.055
48118.0,47418.27
44723.0,45603.676
41913.0,42009.188
39884.0,40177.848
39015.0,38795.14
38758.0,38712.156
38453.0,38816.746
38027.0,39271.66
39802.0,39436.277
43257.0,43146.09
46603.00000000001,46953.742
50221.0,49270.566
52450.0,52000.117
52492.0,53074.89
53174.00000000001,51984.15
51654.0,52612.184
50267.0,50150.004
49408.0,49081.72
48873.0,49037.855
49221.0,49356.742
49312.99999999999,50042.15
49114.0,49428.934
47242.0,48562.69
45366.0,45830.05
44487.0,43886.047
41938.0,42583.793
38741.0,39528.758
36332.0,36871.992
34907.0,35077.367
34849.0,34116.867
34624.0,34867.293
34624.0,34837.42
35550.0,35685.82
37395.0,38263.492
41231.0,40747.24
45288.0,44679.973
48241.0,47878.902
51190.00000000001,49573.977
51084.99999999999,51668.984
48103.0,50404.08
47146.99999999999,46321.348
47031.00000000001,46557.555
46355.0,47161.0
47412.0,46823.5
48158.0,48581.703
47955.0,48732.83
46693.0,47627.992
44934.0,45745.758
45504.0,43784.89
43283.0,44290.703
40453.0,40743.28
39510.0,38441.29
39580.0,38329.816
39190.0,40009.586
40126.0,39779.06
43197.0,42828.855
51425.0,49981.32
56762.0,59175.918
61400.0,61341.863
64807.99999999999,63596.277
65900.0,66552.58
67084.0,67082.02
66561.0,67274.64
65513.0,66553.38
63408.0,64895.723
63017.0,62269.184
61172.0,62252.87
61587.0,60322.98
59916.00000000001,61493.336
58840.0,58761.66
56511.0,57271.93
53109.99999999999,54101.42
50519.99999999999,50377.773
46873.0,47838.133
44082.0,44025.23
42625.0,42229.836
41499.0,41717.14
41445.0,41310.59
42454.0,41704.24
44739.0,44862.855
51272.00000000001,49821.902
56348.0,57646.0
60349.0,60272.6
62721.0,62228.06
63686.0,64143.406
64607.0,64486.586
64664.0,64562.652
64697.00000000001,64029.73
62686.0,63587.133
61909.00000000001,61104.87
60343.0,60984.03
59896.0,59724.31
59145.0,59700.39
58141.0,58256.965
55760.99999999999,56371.14
53084.0,53081.973
50671.0,50169.098
46463.0,47503.047
43937.0,43361.56
41930.0,42123.027
40724.0,40946.74
40959.0,40477.184
42114.0,41546.633
45023.0,45347.82
52298.99999999999,51111.49
57885.0,58878.684
61575.0,61569.902
63089.0,63242.625
64149.0,64653.613
65999.0,65166.14
65853.0,65950.516
65035.99999999999,65102.65
63115.0,63783.707
61776.0,61695.03
60358.00000000001,60783.09
60663.00000000001,59781.668
59979.0,60664.836
58340.0,58910.816
55568.00000000001,56216.152
53041.0,52933.992
50574.0,50334.55
46887.0,47562.72
44686.0,43970.72
42825.0,42875.47
41840.0,41857.977
42303.0,41677.695
43123.0,43323.035
45831.0,46127.164
52550.00000000001,51447.348
57996.00000000001,58782.668
60817.0,61581.17
62911.00000000001,62533.527
64464.0,64410.387
65816.0,65300.367
65504.99999999999,65539.33
64575.0,64621.566
63572.0,63365.05
61882.0,62399.52
60361.0,60795.84
59364.0,59731.773
59955.0,59122.887
58509.0,59650.574
56140.0,56482.97
54343.0,53455.773
51936.0,51502.938
48129.00000000001,48689.77
44758.0,45022.7
42788.0,42544.98
40383.0,41799.844
41084.0,39245.805
42886.0,42093.266
45377.0,46493.617
51674.0,50810.656
56605.99999999999,58195.67
60093.0,60809.55
61522.0,62265.336
62730.99999999999,63272.58
64681.00000000001,63841.69
63479.0,64754.1
62395.0,62638.52
61880.0,61173.605
59044.0,61056.883
58851.0,57779.32
58227.0,59098.81
57211.0,58302.555
56239.0,56410.39
53092.00000000001,54720.027
50156.00000000001,50625.07
48382.0,47826.73
44683.0,45834.35
41802.0,42020.59
39751.0,40130.3
38324.0,38745.355
37798.0,37605.742
37633.0,37310.258
37586.0,38405.03
39609.0,39354.793
42422.0,43122.61
45809.0,45795.117
49194.0,48502.04
51045.0,50994.46
52414.0,51635.844
51708.0,52236.46
49845.0,50577.47
48574.99999999999,48195.418
47782.0,47539.848
46728.00000000001,47685.96
47068.0,47086.89
47815.0,48178.945
46631.99999999999,48508.414
44618.0,45937.605
43104.0,43598.973
42244.0,42064.31
39697.0,40781.07
37074.0,37548.477
35289.0,35421.125
34098.0,34213.39
33837.0,33302.023
33918.0,33423.066
33435.0,34696.438
34293.0,34900.758
36402.0,37207.11
39889.0,39718.805
43776.0,42962.996
46212.0,46113.086
47476.0,47354.5
47129.00000000001,47653.363
45604.0,46523.848
44400.0,44514.67
42979.0,43695.945
42491.0,42760.36
43300.0,43515.477
44215.0,45076.1
44091.0,45482.855
43794.0,44203.562
42967.0,43562.527
42927.0,42168.77
39683.0,41790.418
37497.0,37395.24
36139.0,36055.82
35757.0,34973.05
36093.0,35835.668
37277.0,36544.844
40296.0,39776.67
48145.00000000001,46385.723
55135.00000000001,55662.23
58127.0,59772.527
59676.0,60757.133
61925.00000000001,62270.086
62978.99999999999,63908.3
62916.0,63676.395
61964.0,62609.863
60532.99999999999,61083.688
59393.0,59203.332
57248.0,58121.34
57588.00000000001,55951.746
57078.00000000001,57384.434
56970.0,56108.715
54338.00000000001,55247.227
52061.99999999999,51386.31
49952.99999999999,49401.938
45767.0,46906.473
43556.0,42776.645
42203.0,41704.297
41152.0,41306.38
41299.0,41063.07
42210.0,41935.207
44500.0,45213.25
51178.0,50053.523
57001.0,57659.254
60259.0,60914.88
61162.00000000001,62130.367
61793.0,62853.613
63830.0,63122.31
63224.99999999999,64088.15
62568.99999999999,62463.92
61179.0,61315.914
60163.99999999999,59869.31
59582.99999999999,59286.645
60199.0,59186.39
60086.0,59960.855
59240.0,58710.46
56010.0,56849.83
53585.99999999999,52871.305
50553.0,50781.867
46269.0,47255.47
44305.0,43435.766
42531.0,42653.84
41411.0,41818.203
42141.0,41169.8
43310.0,43529.34
46136.0,47158.465
52575.00000000001,52212.17
58398.0,58851.43
61477.0,62028.52
62942.0,63177.312
65092.0,64336.92
66703.0,65869.3
65876.0,66360.3
64002.00000000001,64796.895
62755.0,62678.004
61662.0,61784.06
60908.0,61100.555
60464.0,60743.258
60445.0,60235.53
58424.00000000001,59622.92
56438.00000000001,56230.457
54266.0,53987.773
51464.0,51235.113
47246.0,48222.684
44805.0,44135.44
43193.0,43036.234
41906.0,42423.793
42427.0,41624.58
43417.0,43501.45
46032.0,46846.598
52733.0,51802.02
58321.0,58981.023
61737.0,61891.14
63309.0,63327.75
64527.99999999999,64656.72
65771.0,65353.684
64264.00000000001,65638.555
63811.0,63397.156
62583.00000000001,62822.504
62188.0,61517.93
60771.0,61592.79
60707.0,60095.59
59967.99999999999,60425.043
58339.0,58895.29
55848.00000000001,56321.44
53562.0,53277.242
50522.0,50844.355
46642.0,47451.402
43767.0,43855.434
41846.0,41869.7
40680.0,40988.992
40830.0,40289.227
41741.0,41346.7
45055.0,44529.586
50873.0,51050.543
56238.0,56969.625
59644.0,59991.582
60774.0,61710.543
62497.0,62365.016
64026.0,63440.477
63105.0,63969.29
60596.0,62084.02
59440.00000000001,58927.574
58320.0,58523.668
56904.0,58023.43
56756.0,56813.81
56788.0,56975.566
55482.0,56281.625
53214.0,53610.754
50857.0,50718.3
48125.0,48134.848
44365.0,45206.727
41599.0,41652.55
39541.0,39892.11
38306.0,38641.258
38032.0,37640.387
37989.0,37867.902
37925.0,39058.773
39458.0,39661.15
42489.0,42641.953
46825.0,45995.016
50353.0,49815.676
52218.0,52067.484
52867.0,52661.48
52544.99999999999,52534.0
50899.0,51686.68
49027.0,49394.383
47932.0,47613.72
47264.0,47585.7
47627.0,47829.383
47565.99999999999,48717.426
46441.00000000001,47835.227
44840.0,45876.297
43638.0,44042.992
42431.0,42677.133
39966.0,40889.207
36839.0,37887.188
35488.0,35001.402
34389.0,34654.484
33948.0,33705.027
33551.0,33594.29
33707.0,33372.758
34528.0,34605.19
36754.0,36609.95
40041.0,39879.48
43082.0,43039.902
45715.0,45228.996
47655.00000000001,46933.715
47822.0,48010.707
46258.0,47272.754
45486.0,45011.99
44287.0,44921.957
43771.0,44101.547
44209.0,44660.24
45159.0,45613.79
45108.0,46362.32
44667.0,45187.64
43929.0,44258.06
43851.0,43035.918
41972.0,42551.043
38509.0,39738.047
37752.0,36433.473
36916.0,36980.258
37505.0,36742.64
38891.0,38571.105
42114.0,41954.164
49182.99999999999,48797.855
54627.00000000001,56818.434
58924.0,59509.8
61200.0,61586.234
62855.99999999999,63415.08
63973.0,64284.863
64125.00000000001,64421.414
63313.0,63853.508
60898.0,62432.46
59809.00000000001,59428.19
58553.0,58736.95
57727.00000000001,57820.062
56792.99999999999,57305.254
55990.0,55960.3
53806.0,54623.383
51714.00000000001,51501.516
49588.0,49228.594
45457.0,46668.676
42328.0,42491.504
40720.0,40367.72
39865.0,39778.016
40040.0,39800.22
41188.0,40418.78
43534.0,43686.668
50011.0,48824.434
55471.0,56465.258
59109.0,59478.707
59955.0,61112.168
61821.0,61738.332
63088.0,62972.457
62505.0,63178.703
62368.0,61635.23
60852.00000000001,61169.973
59151.0,59349.418
58174.0,57825.18
58021.00000000001,57626.508
57621.99999999999,57852.293
57334.0,56629.1
54872.0,55428.39
52560.99999999999,51884.555
49802.0,49575.555
45910.0,46366.945
43519.0,42939.406
41865.0,41666.95
40703.0,41171.977
40830.0,40436.28
42023.0,41564.89
44410.0,45738.367
50970.0,50255.44
56354.0,57389.207
59907.00000000001,60290.367
61544.0,61873.027
63252.0,63101.984
64641.0,64124.504
64091.00000000001,64507.855
62606.00000000001,63215.824
61229.99999999999,61312.88
59800.0,59993.457
58650.0,58818.652
58482.99999999999,58145.293
58233.0,58374.195
57789.0,57453.57
56113.0,56044.27
53856.99999999999,53423.996
51399.0,50823.836
47442.0,48146.69
43988.0,44278.934
42381.0,41826.1
41435.0,41487.984
41313.0,41326.45
42305.0,41743.23
45390.0,45111.457
51476.0,51379.004
56961.0,57860.12
59327.99999999999,60923.125
61383.0,61556.062
62773.0,63267.85
64697.00000000001,63941.508
64194.0,64627.332
62829.00000000001,63323.074
61375.0,61500.19
60266.0,60166.05
59277.99999999999,59549.89
59301.00000000001,58986.887
58076.0,59278.074
57774.0,56989.03
54701.99999999999,56315.258
52793.0,51931.023
50344.0,50392.457
46862.0,47153.727
42805.0,44131.87
41299.0,40458.266
40488.0,40665.227
40478.0,40310.684
41483.0,40929.832
43618.0,44212.03
50041.0,48957.46
54533.0,56534.652
57865.0,58571.953
59507.99999999999,60065.08
61626.0,61367.18
63037.0,62580.52
62732.0,62866.88
61506.0,61732.49
59400.99999999999,60106.69
58217.0,57846.45
58037.00000000001,57462.098
57596.99999999999,58111.188
56831.0,57316.758
55074.0,55730.395
51730.00000000001,53252.85
49564.00000000001,49393.266
47013.00000000001,47511.547
43785.0,44427.41
41191.0,41465.457
38962.0,39441.87
38467.0,37999.76
37446.0,38301.023
37788.0,36699.92
37895.0,38958.375
39508.0,39678.19
42594.0,42678.6
45914.0,46135.965
48457.00000000001,48680.33
50640.0,50081.57
52548.0,51336.22
52877.0,52502.605
51569.0,51935.074
50566.00000000001,49954.023
49075.99999999999,49473.895
48655.00000000001,48378.977
47840.0,49148.223
47750.0,48192.574
47077.0,48217.594
45213.0,46776.06
44013.0,44248.64
42982.0,42945.402
40608.0,41285.56
37937.0,38458.91
36268.0,36154.4
34507.0,35312.227
34176.0,33455.01
34212.0,33839.414
34294.0,34673.855
35397.0,35481.11
37649.0,38008.973
40331.0,41138.58
43663.0,43349.707
47209.0,46051.996
48371.0,48748.89
48997.0,48559.945
46888.0,48572.547
44919.0,45430.625
43625.0,43848.344
44522.0,43434.01
45641.0,46289.984
47035.0,47177.88
45872.0,47757.734
45075.0,45081.742
44042.0,44729.16
43567.0,43119.8
40608.0,42376.305
38558.0,38371.535
37458.0,37086.375
36840.0,36436.05
37045.0,36870.09
38104.0,37562.47
41596.0,40729.82
47825.0,48198.18
53959.0,55152.48
57698.0,58824.32
59297.0,60677.99
60719.0,61806.664
62107.00000000001,62607.184
62759.0,62852.98
61862.99999999999,62458.895
60663.00000000001,60804.684
59242.0,59278.836
57872.0,57932.215
58359.99999999999,56925.715
57956.0,58167.37
57025.0,56878.957
54710.0,55028.35
53519.99999999999,52054.586
51396.99999999999,51018.664
47117.0,48174.85
43681.0,43965.754
41892.0,41373.016
40866.0,40820.29
41246.0,40737.09
42170.0,42065.34
44994.0,44638.6
50966.0,50843.016
56324.00000000001,57752.4
59556.00000000001,60614.105
61725.0,61911.277
64010.0,63576.293
65108.0,65013.53
65007.0,65019.402
63800.0,64232.844
61569.0,62669.066
60974.0,60138.61
60147.99999999999,60474.68
59272.0,60056.746
58502.0,59025.844
56783.0,57742.375
54548.0,55159.27
52676.99999999999,52366.105
49949.0,50047.848
46372.0,46778.66
43243.0,43470.855
41447.0,41197.207
40381.0,40649.23
40218.0,40099.254
41237.0,40375.8
43850.0,43983.965
50093.0,49502.574
55553.0,56441.1
58883.99999999999,59478.48
60848.0,60978.76
63169.0,62478.21
63782.99999999999,63975.84
62628.0,63625.316
61529.0,61759.438
60292.0,60410.105
58810.99999999999,59046.02
57469.0,57720.25
57569.0,56858.12
57123.0,57638.168
56182.0,56316.883
54090.0,54366.48
51973.0,51537.27
49273.0,49232.777
45322.0,46157.78
42321.0,42425.273
40669.0,40370.33
39777.0,39842.41
39686.0,39594.344
40565.0,39922.777
43133.0,43138.832
48968.99999999999,48582.87
54045.0,55205.496
57858.0,58138.75
59185.0,60150.645
60859.00000000001,60921.48
62369.00000000001,61866.844
61533.00000000001,62390.59
60729.00000000001,60583.434
59617.0,59412.152
58281.0,58300.01
57390.00000000001,57189.96
57510.0,56835.9
56653.99999999999,57324.105
55760.0,55513.484
53981.0,53990.09
52402.00000000001,51538.844
49889.0,49735.098
45965.0,46727.1
42866.0,43017.88
41459.0,40776.902
40792.0,40703.26
40793.0,40875.31
41777.0,41438.383
44048.0,44956.098
49069.0,49778.965
54660.99999999999,55266.688
58091.0,58887.21
59859.00000000001,60464.324
61042.99999999999,61415.332
62215.99999999999,62031.34
61757.0,62300.945
60384.99999999999,60934.125
59236.0,59014.656
58233.0,58100.863
56997.0,57622.953
56457.0,56629.785
55853.0,56317.902
54844.0,55194.613
52080.0,53378.246
50045.0,49710.37
48167.0,47868.594
45771.0,45576.816
41698.0,43342.02
39877.0,39360.336
38943.0,39004.285
38305.0,38481.44
37995.0,38136.465
38355.0,38486.492
39717.0,40292.277
42236.0,42731.434
45798.0,45504.9
48456.0,48712.547
50400.0,50216.434
51985.00000000001,51115.16
51662.0,51994.87
50285.0,50686.38
48845.0,48840.367
47927.0,47772.688
47164.99999999999,47898.1
47313.0,47776.535
47866.0,48401.117
46527.0,48551.777
44667.0,45906.203
44496.0,43858.29
43223.0,43700.44
40675.0,41305.95
38505.0,38483.72
36714.0,36746.445
35504.0,35749.066
34628.0,34868.13
34433.0,33998.066
34717.0,34735.66
34680.0,36114.555
36810.0,36429.977
39683.0,39961.582
42707.0,42671.492
45493.0,45008.457
46957.99999999999,46894.645
46578.0,47322.62
44901.0,45977.242
44296.0,43773.957
43807.0,44096.656
43604.0,44183.883
44567.0,44647.223
45389.0,46089.766
44991.0,46380.875
43814.0,44990.242
43569.0,43426.69
42867.0,43213.297
40111.0,41648.617
37704.0,38189.902
36426.0,36065.75
35700.0,35501.97
35994.0,35544.973
37181.0,36466.85
40312.0,39423.246
46470.0,46228.57
51635.0,53939.523
54826.0,56963.215
56699.0,58292.29
58715.0,59633.98
60673.99999999999,60717.76
60880.0,61320.844
59563.00000000001,60476.035
58065.99999999999,58388.344
57008.0,56641.35
55512.99999999999,55934.72
55580.0,54708.332
54853.0,55534.31
54098.0,54060.84
52724.99999999999,52669.59
50950.0,50593.332
47930.0,48426.285
44126.0,44972.125
41410.0,41414.49
39788.0,39465.207
38993.0,38907.258
38952.0,38867.5
39932.0,39136.02
42886.0,42236.7
48271.0,48567.574
52984.0,54594.14
56594.0,57302.51
58081.0,59289.19
60175.0,60110.926
61201.0,61303.332
61388.0,61287.37
59900.00000000001,60561.61
58537.0,58419.195
56690.0,57068.242
55313.0,55461.29
55234.0,54853.277
55059.0,55423.43
54302.0,54503.168
52120.0,52639.035
50457.0,49649.047
46879.0,47939.36
43249.0,43732.004
41111.0,40791.75
39979.0,39342.785
39063.0,39569.195
39305.0,38780.305
40643.0,39891.76
43449.0,44274.38
48319.99999999999,49409.016
53065.0,54093.12
56767.99999999999,57064.523
58282.0,59225.613
59973.00000000001,59865.367
61944.99999999999,60721.664
62007.00000000001,61767.234
60234.0,60907.2
59305.0,58471.98
57694.99999999999,57938.8
56450.0,56458.4
56119.00000000001,55698.78
55160.00000000001,55758.81
54730.0,54153.62
53148.0,53272.375
51207.0,50743.797
48643.0,48513.113
44340.0,45601.51
41740.0,41437.79
40328.0,40010.023
38804.0,39597.99
39064.0,38226.277
39373.0,39579.16
42488.0,41417.152
48037.0,48144.195
53269.0,54280.867
56939.00000000001,57461.38
58923.00000000001,59424.55
60679.00000000001,60687.508
62375.0,61631.566
62205.00000000001,62322.586
61386.99999999999,61294.23
60136.0,60020.34
59158.0,58749.29
57878.0,58218.195
57888.0,57243.754
57128.00000000001,57769.15
55894.0,56175.78
53926.0,54137.92
52712.0,51563.16
49982.0,50095.48
45624.0,46636.46
42615.0,42605.156
40705.0,40540.16
40152.0,39807.59
39858.0,40315.312
40554.0,39998.375
43416.0,43054.582
48160.0,49580.258
53574.0,54558.0
58377.0,57933.387
60286.99999999999,60896.086
61603.0,61813.707
62681.00000000001,62395.46
62285.0,62838.824
60768.0,61625.78
59094.0,59442.04
58058.0,57702.08
56821.0,57294.83
56701.0,56417.926
56016.0,56720.812
54152.99999999999,55242.15
51915.0,52436.79
50514.0,49921.816
47770.99999999999,48384.555
44388.0,44970.094
41927.0,41837.86
40073.0,40012.72
38602.0,39138.758
37986.0,37891.26
37988.0,37573.3
38329.0,38527.633
39693.0,39735.44
43308.0,42242.332
47105.99999999999,47108.094
49655.00000000001,50129.906
51447.0,51349.53
52609.00000000001,52175.625
52605.0,52605.277
50993.0,51796.336
50050.99999999999,49381.395
49189.0,49044.3
48836.99999999999,48829.3
49548.00000000001,49344.004
49481.0,50405.7
48706.0,49411.523
46904.0,47928.535
45693.0,45636.8
44489.0,44302.754
41497.0,42343.992
39549.0,39035.02
37393.0,37946.33
36044.0,36244.445
35610.0,35433.402
35589.0,35389.85
35960.0,36188.63
36085.0,37424.87
38429.0,37985.855
41904.0,41958.03
44521.0,45307.527
46362.0,46736.21
47620.0,47481.484
47983.00000000001,47985.355
47300.0,47679.848
45811.0,46449.19
45832.0,44841.645
45365.0,46318.24
46855.0,46003.824
47219.0,48405.64
47005.0,47523.227
46164.0,46737.684
46651.0,45486.64
44721.0,46020.305
42245.0,42776.297
39873.0,40401.586
37712.0,37968.332
37599.0,36674.637
38290.0,37849.047
39343.0,39578.89
42731.0,42086.652
49536.0,49352.355
55981.99999999999,57283.254
60569.0,60778.883
62427.0,62963.383
64022.0,64461.043
65089.0,65559.12
64287.00000000001,65730.62
63397.0,64165.605
62534.99999999999,62683.65
61953.0,61591.637
60720.00000000001,61199.71
60981.0,60061.63
60373.0,60762.496
58900.00000000001,59290.098
56284.0,56813.8
55422.00000000001,53611.914
52250.0,52787.867
48413.0,48639.965
45548.0,45425.47
43833.0,43141.258
43331.0,42947.348
43314.0,43554.195
44172.0,44059.094
47102.0,47059.234
52626.99999999999,53429.812
57922.0,59028.25
61637.0,61755.633
63173.00000000001,63680.13
65230.0,64653.438
66576.0,65956.14
66539.0,66432.67
66107.0,65675.92
65399.0,64979.332
63866.0,64278.914
62247.99999999999,62772.89
61830.0,61520.637
60726.0,61760.223
59213.0,59962.637
57186.99999999999,57566.49
55893.0,54931.703
53307.99999999999,53327.5
50032.0,49980.406
46978.0,46940.668
44866.0,44495.89
43623.0,43677.035
43510.0,43278.914
44244.0,44099.766
47138.00000000001,46690.562
52307.0,52862.684
57588.00000000001,58618.297
61120.0,61723.055
62861.00000000001,63417.72
64524.0,64471.113
65919.0,65485.598
66198.0,65968.766
65113.0,65479.785
63814.99999999999,63945.996
62860.0,62731.883
61974.0,62369.477
60814.0,61955.04
59677.0,60680.89
58548.0,59157.766
56605.0,57421.367
54927.0,54533.32
51560.0,52363.473
48485.0,48297.9
46002.0,45735.7
44369.0,43722.19
43362.0,43474.97
43130.0,43142.598
43843.0,43574.75
46335.99999999999,46426.156
51856.99999999999,51784.914
57375.0,57983.66
61386.0,61270.984
63243.0,63342.918
64859.0,64547.652
66403.0,65583.34
66212.0,66297.49
64556.0,65390.797
63375.0,63258.5
62369.00000000001,62321.55
61411.0,61787.652
61134.0,61230.086
60522.0,61140.973
58694.0,59797.406
56025.0,56881.188
55268.99999999999,53704.49
51580.0,52928.555
47996.0,48117.344
45811.0,45318.188
43831.0,43562.453
42942.0,42885.516
42897.0,42814.062
43550.0,43495.223
46206.0,46083.047
51856.0,51778.51
56325.0,58131.426
59260.00000000001,60287.617
61039.00000000001,61577.855
63101.99999999999,62886.504
64290.0,64037.92
63337.00000000001,64147.816
61737.0,62374.59
60222.0,60452.633
59268.0,59186.695
58793.00000000001,59020.57
58412.0,59124.8
57271.0,58463.164
55974.0,56357.316
53312.0,54528.492
51790.99999999999,51058.42
48636.0,49509.76
