utc_timestamp,load
2016-03-22 00:00:00+00:00,60727.708333333336
2016-03-23 00:00:00+00:00,60518.25
2016-03-24 00:00:00+00:00,59133.166666666664
2016-03-25 00:00:00+00:00,47621.958333333336
2016-03-26 00:00:00+00:00,46882.875
2016-03-27 00:00:00+00:00,43215.958333333336
2016-03-28 00:00:00+00:00,45088.625
2016-03-29 00:00:00+00:00,57991.375
2016-03-30 00:00:00+00:00,59404.25
2016-03-31 00:00:00+00:00,58904.416666666664
2016-04-01 00:00:00+00:00,58101.0
2016-04-02 00:00:00+00:00,48594.5
2016-04-03 00:00:00+00:00,44482.375
2016-04-04 00:00:00+00:00,56700.125
2016-04-05 00:00:00+00:00,58365.166666666664
2016-04-06 00:00:00+00:00,59532.583333333336
2016-04-07 00:00:00+00:00,59139.916666666664
2016-04-08 00:00:00+00:00,57659.208333333336
2016-04-09 00:00:00+00:00,48116.25
2016-04-10 00:00:00+00:00,44312.0
2016-04-11 00:00:00+00:00,57140.541666666664
2016-04-12 00:00:00+00:00,57789.666666666664
2016-04-13 00:00:00+00:00,58447.875
2016-04-14 00:00:00+00:00,58321.708333333336
2016-04-15 00:00:00+00:00,56555.25
2016-04-16 00:00:00+00:00,43376.583333333336
2016-04-17 00:00:00+00:00,40421.416666666664
2016-04-18 00:00:00+00:00,56348.333333333336
2016-04-19 00:00:00+00:00,58394.375
2016-04-20 00:00:00+00:00,57557.0
2016-04-21 00:00:00+00:00,57066.125
2016-04-22 00:00:00+00:00,56109.083333333336
2016-04-23 00:00:00+00:00,47422.5
2016-04-24 00:00:00+00:00,40784.458333333336
2016-04-25 00:00:00+00:00,57713.375
2016-04-26 00:00:00+00:00,59552.583333333336
2016-04-27 00:00:00+00:00,60705.208333333336
2016-04-28 00:00:00+00:00,59050.916666666664
2016-04-29 00:00:00+00:00,57450.916666666664
2016-04-30 00:00:00+00:00,47549.875
2016-05-01 00:00:00+00:00,42164.5
2016-05-02 00:00:00+00:00,55321.875
2016-05-03 00:00:00+00:00,57858.666666666664
2016-05-04 00:00:00+00:00,56626.583333333336
2016-05-05 00:00:00+00:00,44436.75
2016-05-06 00:00:00+00:00,50390.666666666664
2016-05-07 00:00:00+00:00,46345.791666666664
2016-05-08 00:00:00+00:00,43402.458333333336
2016-05-09 00:00:00+00:00,56730.25
2016-05-10 00:00:00+00:00,57458.375
2016-05-11 00:00:00+00:00,57759.291666666664
2016-05-12 00:00:00+00:00,58721.916666666664
2016-05-13 00:00:00+00:00,56442.583333333336
2016-05-14 00:00:00+00:00,47619.708333333336
2016-05-15 00:00:00+00:00,42083.916666666664
2016-05-16 00:00:00+00:00,42828.625
2016-05-17 00:00:00+00:00,54470.208333333336
2016-05-18 00:00:00+00:00,57192.375
2016-05-19 00:00:00+00:00,57540.166666666664
2016-05-20 00:00:00+00:00,56852.291666666664
2016-05-21 00:00:00+00:00,47597.541666666664
2016-05-22 00:00:00+00:00,44129.833333333336
2016-05-23 00:00:00+00:00,56562.875
2016-05-24 00:00:00+00:00,58095.625
2016-05-25 00:00:00+00:00,56779.791666666664
2016-05-26 00:00:00+00:00,48396.375
2016-05-27 00:00:00+00:00,52538.083333333336
2016-05-28 00:00:00+00:00,46812.916666666664
2016-05-29 00:00:00+00:00,43900.333333333336
2016-05-30 00:00:00+00:00,57089.791666666664
2016-05-31 00:00:00+00:00,57728.958333333336
2016-06-01 00:00:00+00:00,57981.041666666664
2016-06-02 00:00:00+00:00,57640.041666666664
2016-06-03 00:00:00+00:00,56193.375
2016-06-04 00:00:00+00:00,47156.125
2016-06-05 00:00:00+00:00,43629.833333333336
2016-06-06 00:00:00+00:00,56235.458333333336
2016-06-07 00:00:00+00:00,57294.875
2016-06-08 00:00:00+00:00,57292.958333333336
2016-06-09 00:00:00+00:00,56945.416666666664
2016-06-10 00:00:00+00:00,55729.416666666664
2016-06-11 00:00:00+00:00,46556.5
2016-06-12 00:00:00+00:00,43724.125
2016-06-13 00:00:00+00:00,56174.541666666664
2016-06-14 00:00:00+00:00,57077.583333333336
2016-06-15 00:00:00+00:00,57115.083333333336
2016-06-16 00:00:00+00:00,57362.5
2016-06-17 00:00:00+00:00,56585.541666666664
2016-06-18 00:00:00+00:00,47327.291666666664
2016-06-19 00:00:00+00:00,43439.75
2016-06-20 00:00:00+00:00,55880.0
2016-06-21 00:00:00+00:00,56188.166666666664
2016-06-22 00:00:00+00:00,57089.416666666664
2016-06-23 00:00:00+00:00,57964.666666666664
2016-06-24 00:00:00+00:00,57535.541666666664
2016-06-25 00:00:00+00:00,48286.666666666664
2016-06-26 00:00:00+00:00,43616.708333333336
2016-06-27 00:00:00+00:00,56740.208333333336
2016-06-28 00:00:00+00:00,57222.333333333336
2016-06-29 00:00:00+00:00,58127.083333333336
2016-06-30 00:00:00+00:00,57792.083333333336
2016-07-01 00:00:00+00:00,56642.125
2016-07-02 00:00:00+00:00,47667.458333333336
2016-07-03 00:00:00+00:00,43161.25
2016-07-04 00:00:00+00:00,55769.541666666664
2016-07-05 00:00:00+00:00,58216.791666666664
2016-07-06 00:00:00+00:00,58204.916666666664
2016-07-07 00:00:00+00:00,56855.458333333336
2016-07-08 00:00:00+00:00,56822.25
2016-07-09 00:00:00+00:00,47740.541666666664
2016-07-10 00:00:00+00:00,44388.0
2016-07-11 00:00:00+00:00,57290.333333333336
2016-07-12 00:00:00+00:00,57486.791666666664
2016-07-13 00:00:00+00:00,56537.25
2016-07-14 00:00:00+00:00,57050.333333333336
2016-07-15 00:00:00+00:00,55699.083333333336
2016-07-16 00:00:00+00:00,46611.208333333336
2016-07-17 00:00:00+00:00,43489.083333333336
2016-07-18 00:00:00+00:00,55820.375
2016-07-19 00:00:00+00:00,57208.0
2016-07-20 00:00:00+00:00,58226.166666666664
2016-07-21 00:00:00+00:00,57672.708333333336
2016-07-22 00:00:00+00:00,56187.833333333336
2016-07-23 00:00:00+00:00,47087.208333333336
2016-07-24 00:00:00+00:00,43184.875
2016-07-25 00:00:00+00:00,56167.333333333336
2016-07-26 00:00:00+00:00,56837.916666666664
2016-07-27 00:00:00+00:00,56541.833333333336
2016-07-28 00:00:00+00:00,56089.458333333336
2016-07-29 00:00:00+00:00,54693.166666666664
2016-07-30 00:00:00+00:00,46388.083333333336
2016-07-31 00:00:00+00:00,42489.458333333336
2016-08-01 00:00:00+00:00,53626.5
2016-08-02 00:00:00+00:00,55445.583333333336
2016-08-03 00:00:00+00:00,56319.75
